filePath,Class_Description,XMin,XMax,YMin,YMax
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Grape-a4a560c0cd18ce72.png,Grape,0.126875,0.31125,0.682032,0.933208
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-12c198e8eba1e7c8.png,Coffee,0.4025,0.595,0.618333,0.7975
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-17c20462a9bcbb3d.png,Tomato,0.33625,0.50625,0.341463,0.560976
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Grape-GN-9254.png,Grape,0.0,0.828889,0.0,0.978333
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-06091846135f8f9c.png,Cucumber,0.06851900000000001,0.932407,0.731875,0.92875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-e492a8109522bd8d.png,Waffle,0.20625,0.82875,0.293333,0.996667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-30815.png,Lobster,0.369141,0.733398,0.507161,0.735677
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-VFlip-12454.png,Bagel,0.07375,0.941875,0.0575,0.9825
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-cb8576fbaac9a9da.png,Taco,0.025,0.49861099999999997,0.44691400000000003,0.9925930000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-15d6a9e376a26820.png,Juice,0.45625,0.51125,0.794776,0.923507
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-GN-14501.png,Potato,0.0,0.9984379999999999,0.0,0.9984379999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-VFlip-2640.png,Hamburger,0.229492,0.851562,0.11328099999999999,0.8164060000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-2569158b079e2747.png,Bread,0.01875,0.799375,0.089167,0.845833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-47e63d1aabd713f9.png,Sandwich,0.34,0.5625,0.334586,0.692669
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-GN-20828.png,Burrito,0.0875,0.51875,0.3475,0.855833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-42991.png,Taco,0.518555,0.737305,0.242331,0.687117
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-1aa074081d6b1384.png,Bread,0.0,0.548437,0.20625,0.997917
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-GN-13046.png,Hot dog,0.333333,0.88125,0.576563,0.9703120000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-1682b07d3e094b9e.png,Pizza,0.155,0.795,0.013333000000000001,0.9477780000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-4346.png,Lobster,0.07375,0.36625,0.203509,0.876023
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-c472d2e1572941fe.png,Egg (Food),0.06875,0.92625,0.101266,0.7685350000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-533ee2dfc463c73a.png,Orange,0.16625,0.52875,0.226667,0.715
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Broccoli-4650ca83c893d525.png,Broccoli,0.1625,0.30875,0.28424,0.525328
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lobster-0bb63bb4b3164bc1.png,Lobster,0.0,0.5853659999999999,0.3925,0.76
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-18651.png,Cheese,0.145313,0.478125,0.128125,0.28281300000000004
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Grape-07d3f495ec3658fc.png,Grape,0.0,0.056875,0.400361,0.477908
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-a5be245e4f051629.png,Juice,0.06875,0.555625,0.5300189999999999,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-80c6215ca01452cf.png,Muffin,0.585526,0.746711,0.734581,0.821586
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-0638b7fc76ba2999.png,Strawberry,0.19625,0.6425,0.24530100000000002,0.62688
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-GN-14815.png,Hot dog,0.418125,0.874375,0.315833,0.854167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hamburger-06e2c5e45451cae2.png,Hamburger,0.0,0.988281,0.020640000000000002,0.9762639999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-d6e8a8ba918c3cc8.png,Coffee,0.1325,0.633125,0.252345,0.901501
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-d69d81d6a72289f0.png,Cucumber,0.51,0.678125,0.7325,0.886667
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-4e837ea3bb68e666.png,Cucumber,0.21625,0.35125,0.559513,0.757263
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-bfa238359fd47576.png,Muffin,0.100625,0.285,0.559211,0.802632
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-34c6b36fab87e771.png,Muffin,0.0,0.16875,0.268293,0.9606
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-17981.png,Orange,0.163125,0.23875,0.295,0.390833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-42774.png,Taco,0.08203099999999999,0.7753909999999999,0.158854,0.736979
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-601.png,Orange,0.860625,0.99625,0.134473,0.307578
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hamburger-d300607c04dc18d2.png,Hamburger,0.355625,0.7075,0.334167,0.695833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-204.png,Potato,0.000625,0.98,0.0,0.999174
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-b4974e94f12c493d.png,Cucumber,0.09375,0.4925,0.0,0.322368
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-43297.png,Taco,0.5275,0.918125,0.243902,0.551595
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-ade27ee2edfcd9a1.png,Tomato,0.048,0.338667,0.659,0.9059999999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-bf28624bcad4e56d.png,Salad,0.0,1.0,0.0,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Grape-0766f72188e0b34e.png,Grape,0.268125,0.659375,0.127589,0.988401
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-95c7e7524c81f221.png,Lemon,0.5775,0.73125,0.190432,0.408068
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-GN-25872.png,Sandwich,0.26125,0.714375,0.23666700000000002,0.611667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-20335.png,Lobster,0.215625,0.87375,0.105,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-HFlip-26452.png,Bagel,0.35875,1.0,0.214419,0.9073030000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-12199.png,Pasta,0.146875,0.804375,0.08,0.805
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-HFlip-11257.png,Cucumber,0.036000000000000004,0.331,0.278861,0.911544
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-GN-14329.png,Pancake,0.335,0.870625,0.0225,0.968333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-VFlip-9911.png,Pear,0.11328099999999999,0.24140599999999998,0.2025,0.298125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-10077.png,Pasta,0.0175,1.0,0.0,0.860625
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-13005.png,Orange,0.186875,0.596875,0.229831,0.741088
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-HFlip-1865.png,Sandwich,0.03875,0.8525,0.045,0.7225
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-HFlip-43587.png,Pancake,0.00551,1.0,0.315625,0.618125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-HFlip-42421.png,Waffle,0.24625,0.99875,0.318333,0.998333
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Banana-006fabb886d8c3ad.png,Banana,0.02375,0.46125,0.0,0.525
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-0733c509b584cda8.png,Bread,0.026875,0.37375,0.245,0.880833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-GN-979.png,Lobster,0.0,0.150781,0.11458299999999999,0.273958
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-VFlip-13257.png,Cheese,0.305625,0.884375,0.410833,0.97
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-120ea5015a95f82c.png,Waffle,0.0,0.99875,0.021667,0.995
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-b451cdfd3dd448ea.png,Taco,0.001875,1.0,0.0,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-GN-1962.png,Pizza,0.0,0.99875,0.255159,0.990619
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-16665.png,Orange,0.21625,0.61,0.49908100000000005,0.9200370000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-61e56f3cb1c3d91b.png,Muffin,0.215625,0.729688,0.41875,0.9234370000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-d325693b124aaa17.png,Tomato,0.0,0.888333,0.321875,0.839375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-22269.png,Taco,0.0,0.852778,0.083951,0.998765
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-GN-6548.png,Apple,0.275625,0.759375,0.077861,0.7814260000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-HFlip-21244.png,Pancake,0.648125,0.851875,0.300188,0.527205
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-5140c44359823873.png,Juice,0.11625,0.24625,0.806667,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Banana-GN-24975.png,Banana,0.389583,0.89375,0.292969,0.767187
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hamburger-09d4ad6672c324e9.png,Hamburger,0.0,0.999375,0.069094,0.8879549999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-59ad46676d0801b6.png,Pasta,0.376,0.84,0.157157,0.834835
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-HFlip-45947.png,Pear,0.265306,0.727891,0.162667,0.870667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51040.png,Bagel,0.684375,0.945625,0.47654799999999997,0.8348969999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-0612ee8f4a9aa481.png,Orange,0.030927999999999997,0.134021,0.365,0.48125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-19928.png,Orange,0.190625,0.423125,0.09,0.405
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-3ded13df1ee33f34.png,Salad,0.09,0.811875,0.23083299999999998,0.859167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-HFlip-30496.png,Bagel,0.096875,0.53,0.014166999999999999,0.714167
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-GN-10999.png,Egg (Food),0.416875,0.566875,0.515,0.6575
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-VFlip-18112.png,Hamburger,0.0,0.245625,0.408068,0.9315200000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-96e8bde1f1b97dda.png,Tomato,0.245312,0.375,0.560417,0.73125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-10aa440546de4b9a.png,Pizza,0.0,0.9984379999999999,0.14375,0.94375
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lobster-15748b4e15fd0752.png,Lobster,0.0,0.253125,0.173059,0.7726850000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-5633.png,Taco,0.0015550000000000002,1.0,0.321,0.836
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-HFlip-11004.png,Cucumber,0.264375,0.408125,0.561667,0.79
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-GN-7234.png,Egg (Food),0.32875,0.5625,0.275229,0.48206800000000005
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-25593.png,Potato,0.3,0.60875,0.51,0.7325
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-7498c3255960b50b.png,Egg (Food),0.259375,0.57,0.5475,0.9575
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-1c4bbff778b1d2cb.png,Carrot,0.011881999999999998,0.570982,0.595625,0.84
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-0adf25e1f360fa6c.png,Salad,0.2,0.7925,0.069094,0.873016
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-00257455a1e5accc.png,Egg (Food),0.446875,0.691875,0.118644,0.388889
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hamburger-0db358836f42c2e0.png,Hamburger,0.091875,0.438125,0.33426999999999996,0.756554
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-GN-15173.png,Broccoli,0.0,0.999375,0.12218,0.9990600000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pancake-985b76cd9821290b.png,Pancake,0.032014999999999995,0.9350280000000001,0.61,0.88625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-6a5a78702e3252e6.png,Salad,0.56875,0.770625,0.555451,0.800752
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-4b9bca76e20745f2.png,Salad,0.0,0.984375,0.017941,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-8eb7d146e417a1b6.png,Tomato,0.129577,0.807512,0.015,0.370625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-9069.png,Lobster,0.28375,0.67625,0.310345,0.9332590000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-32960.png,Hamburger,0.011667,1.0,0.0725,0.889375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-GN-30292.png,Hot dog,0.216698,0.879925,0.283125,0.89375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-32067.png,Taco,0.383125,0.73375,0.30583299999999997,0.833333
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-227efc3e48230ab1.png,Pasta,0.0,0.9734370000000001,0.026563,0.992188
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-HFlip-12671.png,Burrito,0.068359,0.863281,0.090379,0.883382
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-30120.png,Carrot,0.074375,0.999375,0.20416700000000002,0.944167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-HFlip-43098.png,Pear,0.446875,0.52125,0.8193790000000001,0.9623709999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-GN-24676.png,Pancake,0.0,0.26718800000000004,0.096875,0.475
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-ce2f03feffbcab35.png,Pizza,0.046667,0.998333,0.25375,0.7925
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-be8280f5c6dffbb6.png,Coffee,0.32516300000000004,0.900327,0.312091,0.764706
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-af33ff80769b589f.png,Egg (Food),0.371765,0.659608,0.438596,0.7340720000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-8092.png,Pasta,0.0,1.0,0.17535499999999998,0.913112
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-7635.png,Carrot,0.0,0.9984379999999999,0.0,0.997917
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-4cae3c814bca40cb.png,Pizza,0.0225,0.8875,0.02645,0.9145469999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Grape-GN-11609.png,Grape,0.0,0.02,0.923333,0.9988889999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-14971.png,Pasta,0.14746099999999998,0.842773,0.085938,0.93099
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Broccoli-47335e6b054cb0e3.png,Broccoli,0.0,0.998366,0.053922000000000005,0.998366
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-0117e9fc6978eddb.png,Orange,0.254902,0.348039,0.5653590000000001,0.656863
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Banana-3c5613d0d1b83127.png,Banana,0.13125,0.211875,0.281398,0.42681800000000003
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51015.png,Bagel,0.165625,0.85,0.153195,0.843985
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-HFlip-329.png,Cucumber,0.24375,0.71375,0.20416700000000002,0.515833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-25751cb0505f61eb.png,Strawberry,0.781875,0.84625,0.46257200000000004,0.606526
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-87e41660444747a1.png,Waffle,0.175625,0.786875,0.085366,0.8442780000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-10022.png,Taco,0.5525,0.83375,0.4,0.949167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-85d126badb043568.png,Salad,0.0,0.78,0.457271,0.998501
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-GN-15449.png,Potato,0.67625,0.986875,0.093831,0.336229
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-1cbd5accb2b7e2de.png,Tomato,0.27875,0.38125,0.579167,0.691667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-HFlip-43049.png,Burrito,0.001258,0.90566,0.106262,0.998102
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-fa0f27c1d1424218.png,Salad,0.44714799999999993,0.915589,0.083121,0.411366
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-GN-10287.png,Hamburger,0.081875,0.91875,0.066458,0.9671620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-HFlip-2623.png,Broccoli,0.579375,0.709375,0.22889299999999999,0.401501
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-2e93b7ce1ea3de57.png,Lemon,0.5664060000000001,0.768555,0.5820310000000001,0.867188
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-a2a53b12f240587b.png,Salad,0.0,1.0,0.09341100000000001,0.922435
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-GN-11582.png,Lobster,0.6775,0.955,0.261667,0.694167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-HFlip-42492.png,Sandwich,0.000625,0.38,0.245,0.829167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-VFlip-43000.png,Hamburger,0.223856,0.893791,0.035948,0.79902
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-73eb8f685844a9bb.png,Lemon,0.26125,0.67375,0.320261,0.615313
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-HFlip-25845.png,Broccoli,0.00125,0.16375,0.512033,0.672199
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-0da08aaa4bde93c4.png,Strawberry,0.201562,0.5625,0.191667,0.689583
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-560ae1d25138be3e.png,Orange,0.0,0.07885299999999999,0.528329,0.628895
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-94bfc2493552f4b2.png,French fries,0.370625,0.705,0.7025,0.975
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-GN-990.png,Cucumber,0.32324200000000003,0.45214799999999994,0.262312,0.372864
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-38b050ebb59de532.png,Sandwich,0.1625,0.999167,0.153125,0.999375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-VFlip-23716.png,Hamburger,0.373611,0.998611,0.044444,0.924074
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-6791.png,Lemon,0.35125,0.6075,0.360625,0.60375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-cc96d7e6badc11af.png,Pear,0.31,0.77,0.075625,0.7
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-ee8432141f1e9877.png,Sandwich,0.013072,0.75817,0.173203,0.980392
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-GN-1595.png,Pancake,0.143125,0.610625,0.301976,0.662277
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-0da1010830a3ad21.png,Pizza,0.071875,0.999375,0.0,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-554.png,Carrot,0.0,0.9225,0.12382699999999999,0.982176
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-f6eccde65f122553.png,Carrot,0.256875,0.999375,0.0,0.999101
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-HFlip-45165.png,Burrito,0.5566409999999999,1.0,0.156662,0.8623719999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-3415.png,Pasta,0.0,0.999167,0.0,0.885
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-3969.png,Bagel,0.0,0.573529,0.245098,0.836601
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-HFlip-20250.png,Hot dog,0.365,0.54875,0.380863,0.857411
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-90a250f025122bc7.png,Carrot,0.639775,0.829268,0.0,0.08
